product,name,description,flowerydescription,availability,sku,price
pearl-earrings-diamond-shephard-hook-earrings-13mm-circle-yellow-gold,Diamond Shephard Hook Earrings 13mm Circle - Yellow Gold,"Paspaley Shepherd Hook earrings featuring two 13mm circlé pearls set in 18kt yellow gold, with 40 white diamonds (0.21ct).","These beautiful hook earrings feature two circlé pearls, set with diamonds to further enhance the pearl's lustre.

    	
		Paspaley Shepherd Hook earrings featuring two 13mm circlé pearls set in 18kt yellow gold, with 40 white diamonds (0.21ct).",In stock,SKU    C18E43YPC13,"AUD 3,180.00"
pearl-earrings-diamond-shepherd-hook-earrings-11mm-circle-white-gold,Diamond Shepherd Hook Earrings 11mm Circle - White Gold,"Paspaley Shepherd Hook earrings featuring two 11mm circle pearls set in 18kt white gold, with 40 white diamonds (0.21ct).","These beautiful hook earrings feature two circlé pearls, set with diamonds to further enhance the pearl's lustre.

    	
		Paspaley Shepherd Hook earrings featuring two 11mm circle pearls set in 18kt white gold, with 40 white diamonds (0.21ct).",In stock,SKU    C18E43WPC11,"AUD 2,880.00"
pearl-earrings-diamond-shepherd-hook-earrings-11mm-circle-yellow-gold,Diamond Shepherd Hook Earrings 11mm Circle - Yellow Gold,"Paspaley Shepherd Hook earrings featuring two 11mm circle pearls set in 18kt yellow gold, with 40 white diamonds (0.21ct).","These beautiful hook earrings feature two circlé pearls, set with diamonds to further enhance the pearl's lustre.

    	
		Paspaley Shepherd Hook earrings featuring two 11mm circle pearls set in 18kt yellow gold, with 40 white diamonds (0.21ct).",In stock,SKU    C18E43YPC11,"AUD 2,880.00"
pearl-earrings-diamond-shepherd-hook-earrings-13mm-circle-white-gold,Diamond Shepherd Hook Earrings 13mm Circle - White Gold,"Paspaley Shepherd Hook earrings featuring two 13mm circle pearls set in 18kt white gold, with 40 white diamonds (0.21ct).","These beautiful hook earrings feature two circlé pearls, set with diamonds to further enhance the pearl's lustre.

    	
		Paspaley Shepherd Hook earrings featuring two 13mm circle pearls set in 18kt white gold, with 40 white diamonds (0.21ct).",In stock,SKU    C18E43WPC13,"AUD 3,180.00"
pearl-earrings-diamond-shepherd-hook-earrings-13mm-round-yellow-gold,Diamond Shepherd Hook Earrings 13mm Round - Yellow Gold,"Paspaley Shepherd Hook earrings featuring two 13mm round pearls set in18kt yellow gold, with 40 white diamonds (0.21ct).","Capturing understated elegance, these earrings feature two stunning round pearls, set with diamonds to enhance the glow of the pearls.

    	
		Paspaley Shepherd Hook earrings featuring two 13mm round pearls set in18kt yellow gold, with 40 white diamonds (0.21ct).",In stock,SKU    C18E43YPR13,"AUD 7,980.00"
pearl-earrings-diamond-touchstone-earrings-12mm-oval--yellow-gold,Diamond Touchstone Earrings 12mm Oval  - Yellow Gold,"Paspaley earrings featuring two, 12mm oval pearls set in 18kt yellow gold, with 70 white diamonds (0.83ct)","Pearls My Way allows you to tailor your look, choose your favourite Paspaley pearls from a range of shapes and sizes then select accompanying earrings hooks. Your pearls, your way.

    	
		Paspaley earrings featuring two, 12mm oval pearls set in 18kt yellow gold, with 70 white diamonds (0.83ct)",In stock,SKU    DC16E10YPO12,"AUD 9,460.00"
pearl-earrings-diamond-touchstone-earrings-13mm-round-rose-gold,Diamond Touchstone Earrings 13mm Round - Rose Gold,"Paspaley earrings featuring two, 13mm round pearls set in 18kt rose gold, with 82 white diamonds (0.96ct).","Pearls My Way allows you to tailor your look, choose your favourite Paspaley pearls from a range of shapes and sizes then select accompanying earrings hooks. Your pearls, your way.

    	
		Paspaley earrings featuring two, 13mm round pearls set in 18kt rose gold, with 82 white diamonds (0.96ct).",In stock,SKU    DC18E21RPR13,"AUD 13,460.00"
pearl-earrings-diamond-touchstone-earrings-14mm-baroque--white-gold,Diamond Touchstone Earrings 14mm Baroque  - White Gold,"Paspaley earrings featuring two, 14mm baroque pearls set in 18kt white gold with, 60 white diamonds (0.93ct).","Pearls My Way allows you to tailor your look, choose your favourite Paspaley pearls from a range of shapes and sizes then select accompanying earrings hooks. Your pearls, your way.

    	
		Paspaley earrings featuring two, 14mm baroque pearls set in 18kt white gold with, 60 white diamonds (0.93ct).",In stock,SKU    DC16E10WPQ14,"AUD 11,760.00"
pearl-earrings-grace-earrings-white-gold,Grace Earrings - White Gold,"Paspaley shepherd hook earrings featuring two, 11mm round pearls set in 18kt white gold, with two white diamonds (0.20ct).","The Grace earrings feature beautiful round pearls with sparkling diamonds on a simple hook design, crafted from white gold.

    	
		Paspaley shepherd hook earrings featuring two, 11mm round pearls set in 18kt white gold, with two white diamonds (0.20ct).",In stock,SKU    C00E44WPR11,"AUD 6,480.00"
pearl-earrings-grace-earrings-yellow-gold,Grace Earrings - Yellow Gold,"Paspaley shepherd hook earrings featuring two, 11mm round pearls set in 18kt yellow gold, with two white diamonds (0.20ct).","The Grace earrings feature beautiful round pearls with sparkling diamonds on a simple hook design, crafted from yellow gold.

    	
		Paspaley shepherd hook earrings featuring two, 11mm round pearls set in 18kt yellow gold, with two white diamonds (0.20ct).",In stock,SKU    C00E44YPR11,"AUD 6,480.00"
pearl-earrings-keshi-pearl-studs-7mm,Keshi Pearl Studs - 7mm,"Paspaley stud earrings featuring two, 7mm baroque keshi pearls set in 18kt yellow gold.","Paspaley Pearls are the rarest and most valuable in the World. The perfect pair - wear your keshi pearl studs from day to night.

    	
		Paspaley stud earrings featuring two, 7mm baroque keshi pearls set in 18kt yellow gold.",In stock,SKU    C00E40YKQ07,"AUD 1,080.00"
pearl-earrings-keshi-pearl-studs-9mm,Keshi Pearl Studs - 9mm,"Paspaley stud earrings featuring two, 9mm baroque keshi pearls set in 18kt yellow gold.","Paspaley Pearls are the rarest and most valuable in the World. The perfect pair - wear your keshi pearl studs from day to night.

    	
		Paspaley stud earrings featuring two, 9mm baroque keshi pearls set in 18kt yellow gold.",In stock,SKU    C00E40YKQ09,"AUD 1,680.00"
pearl-earrings-kimberley-earring-enhancer-yellow-gold,Kimberley Earring Enhancer - Yellow Gold,"Paspaley Kimberley Earring Enhancer in 18kt yellow gold with two, 7mm Keshi baroque pearls and dark sandalwood. Studs sold separately.","Elevate your Paspaley studs with these unique Kimberley earring enhancers. Featuring rare Keshi pearls and darkened Sandalwood from the Kimberley, the composition of the raw Australian elements are brought to life. Keshi studs sold separately.

    	
		Paspaley Kimberley Earring Enhancer in 18kt yellow gold with two, 7mm Keshi baroque pearls and dark sandalwood. Studs sold separately.",In stock,SKU    B20AE50YKQ07,"AUD 2,680.00"
pearl-earrings-lavalier-blue-sapphire-earrings-white-gold,Lavalier Blue Sapphire Earrings - White Gold,"Paspaley Lavalier Earrings featuring two 12mm button pearls encased in 18kt white gold, with 12 blue sapphires (1.30ct), 16 aquamarines (0.30ct) and 86 white diamonds (0.35ct) and two, 5mm Keshi pearls.","These Lavalier earrings combine vibrant gems in dynamic tones of oceanic aquamarine, deep blue sapphire, and sparkling diamonds. Each earring features a Paspaley button pearl, hand-selected by our team of expert pearl graders, complete with one of our rare keshi pearls.

    	
		Paspaley Lavalier Earrings featuring two 12mm button pearls encased in 18kt white gold, with 12 blue sapphires (1.30ct), 16 aquamarines (0.30ct) and 86 white diamonds (0.35ct) and two, 5mm Keshi pearls.",In stock,SKU    DH20E24WPB12,"AUD 13,160.00"
pearl-earrings-lavalier-diamond-earrings-circle--white-gold,Lavalier Diamond Earrings Circle- White Gold,Paspaley earrings featuring two loose 12mm circlé pearls in 18ct white gold with 48 white diamonds (1.41ct).,"These nautically inspired Lavalier earrings feature distinctive Paspaley circlé pearls encased in a white gold and diamond net.

    	
		Paspaley earrings featuring two loose 12mm circlé pearls in 18ct white gold with 48 white diamonds (1.41ct).",In stock,SKU    DH14E21WC12,"AUD 12,280.00"
pearl-earrings-lavalier-diamond-earrings-circle-yellow-gold,Lavalier Diamond Earrings Circle - Yellow Gold,Paspaley earrings featuring two loose 12mm circlé pearls in 18ct yellow gold with 48 white diamonds (1.41ct).,"These nautically inspired Lavalier earrings feature distinctive Paspaley circlé pearls encased in a yellow gold and diamond net.

    	
		Paspaley earrings featuring two loose 12mm circlé pearls in 18ct yellow gold with 48 white diamonds (1.41ct).",In stock,SKU    DH14E21YC12,"AUD 12,280.00"
pearl-earrings-lavalier-earrings-circle-rose-gold,Lavalier Earrings Circle - Rose Gold,Paspaley earrings featuring two loose 12mm circlé pearls in 18ct rose gold.,"These nautically inspired Lavalier earrings feature distinctive Paspaley circlé pearls encased in a rose gold mesh net.

    	
		Paspaley earrings featuring two loose 12mm circlé pearls in 18ct rose gold.",In stock,SKU    DH16E20RC12,"AUD 5,860.00"
pearl-earrings-lavalier-earrings-circlé-white-gold,Lavalier Earrings Circlé - White Gold,Paspaley earrings featuring two loose 12mm circlé pearls in 18ct white gold.,"These nautically inspired Lavalier earrings feature distinctive Paspaley circlé pearls encased in a white gold mesh net.

    	
		Paspaley earrings featuring two loose 12mm circlé pearls in 18ct white gold.",In stock,SKU    DH14E20WC,"AUD 5,860.00"
pearl-earrings-lavalier-earrings-circlé-yellow-gold,Lavalier Earrings Circlé - Yellow Gold,Paspaley earrings featuring two loose 12mm circlé pearls in 18ct yellow gold.,"These nautically inspired Lavalier earrings feature distinctive Paspaley circlé pearls encased in a yellow gold mesh net.

    	
		Paspaley earrings featuring two loose 12mm circlé pearls in 18ct yellow gold.",In stock,SKU    DH14E20YC,"AUD 5,860.00"
pearl-earrings-lavalier-noir-diamond-hero-earrings,Lavalier Noir Diamond Hero Earrings,"Paspaley earrings featuring two, 10mm drop pearls and 214 white diamonds (6.54ct) set in 18kt white gold.","Our latest Lavalier earrings capture the wild essence of the sea - combining luminous Paspaley pearls with iridescent mother-of-pearl in fluid droplet shapes. This design combines white gold with exceptional white diamonds.

    	
		Paspaley earrings featuring two, 10mm drop pearls and 214 white diamonds (6.54ct) set in 18kt white gold.",Out of stock,SKU    H18AE35WC16W,"AUD 37,780.00"
pearl-earrings-lavalier-noir-earrings-black-opal,Lavalier Noir Earrings - Black Opal,"Paspaley earrings featuring two, 10mm drop pearls in 18kt white gold with 36 black opals (1.90ct), mother of pearl and 142 white diamonds (0.74ct).","Our latest Lavalier earrings capture the wild essence of the sea - combining luminous Paspaley pearls with iridescent mother-of-pearl in fluid droplet shapes. This design combines white gold with exceptional black opals.

    	
		Paspaley earrings featuring two, 10mm drop pearls in 18kt white gold with 36 black opals (1.90ct), mother of pearl and 142 white diamonds (0.74ct).",Out of stock,SKU    H18AE34WC16W,"AUD 42,780.00"
pearl-earrings-lavalier-noir-earrings-rose-gold,Lavalier Noir Earrings - Rose Gold,"Paspaley earrings featuring two, 10mm drop pearls in 18kt rose gold with black mother of pearl and 142 white diamonds (0.73ct).","Our latest Lavalier earrings capture the wild essence of the sea - combining luminous Paspaley pearls with iridescent mother-of-pearl in fluid droplet shapes. This design combines rose gold with black mother-of-pearl.

    	
		Paspaley earrings featuring two, 10mm drop pearls in 18kt rose gold with black mother of pearl and 142 white diamonds (0.73ct).",In stock,SKU    H18AE33RC16R,"AUD 22,780.00"
pearl-earrings-lavalier-opal-hero-earrings-rose-gold,Lavalier Opal Hero Earrings - Rose Gold,"Paspaley Lavalier earrings featuring two round pearls and combining beautiful rose gold, opals and white diamonds, complete with a rare Papsaley keshi pearl.","These nautically inspired Lavalier earrings feature distinctive Paspaley Round pearls encased in a rose gold mesh net.

    	
		Paspaley Lavalier earrings featuring two round pearls and combining beautiful rose gold, opals and white diamonds, complete with a rare Papsaley keshi pearl.",In stock,SKU    DH15E30RPR,"AUD 14,860.00"
pearl-earrings-lavalier-ruby-earrings-yellow-gold,Lavalier Ruby Earrings - Yellow Gold,"Paspaley Lavalier Earrings featuring two 12mm button pearls encased in 18kt yellow gold, with 12 rubies (1.30ct), 16 pink sapphires (0.30ct) and 86 white diamonds (0.35ct) and two 5mm keshi pearls.","These Lavalier earrings combine vibrant gems in dynamic tones of ruby red, pink sapphire, and sparkling diamonds. Each earring features a Paspaley button pearl, hand-selected by our team of expert pearl graders, complete with one of our rare keshi pearls.

    	
		Paspaley Lavalier Earrings featuring two 12mm button pearls encased in 18kt yellow gold, with 12 rubies (1.30ct), 16 pink sapphires (0.30ct) and 86 white diamonds (0.35ct) and two 5mm keshi pearls.",In stock,SKU    DH20E23YPB12,"AUD 13,160.00"
pearl-earrings-maxima-irukandji-earrings-white-gold,Maxima Irukandji Earrings - White Gold,Paspaley earrings featuring mother-of-pearl set in 18kt white gold with 16 white diamonds (0.07ct).,"Perfect for every day, these Maxima Irikangi earrings boast a contemporary design, with rainbow iridescence from every angle.

    	
		Paspaley earrings featuring mother-of-pearl set in 18kt white gold with 16 white diamonds (0.07ct).",In stock,SKU    W15E04W,"AUD 2,280.00"
pearl-earrings-maxima-opal-chandelier-earring-enhancer,Maxima Opal Chandelier Earring Enhancer,"Paspaley Maxima Earring Accessories in 18kt Rose Gold with 6 Australian Solid White Crystal Opals (3.90ct), Mother of Pearl and 132 White Diamonds (1.65ct).","This versatile collection allows the wearer to create unique looks. These Maxima earrings can be adapted by simply changing the earring clip. Featuring iridescent opals set in rose gold and sparkling diamonds, tones are reminiscent of a Kimberley sunset. Pearl studs sold separately.

    	
		Paspaley Maxima Earring Accessories in 18kt Rose Gold with 6 Australian Solid White Crystal Opals (3.90ct), Mother of Pearl and 132 White Diamonds (1.65ct).",In stock,SKU    W18AE05R,"AUD 19,800.00"
